,q0,q1,q2,q3
43,-0.5591910187465391,0.7702666580679265,0.6507567854688256,-0.2934421144692588
44,-0.5581764019180137,0.7712845426456825,0.6512153381803262,-0.2938778711048749
45,-0.5551248266662132,0.7741359285631155,0.6544460305466944,-0.2961374259701233
46,-0.5541050588586748,0.7751506411148578,0.6549002245442832,-0.29657347507261594
47,-0.5520616572188315,0.777041328295288,0.6570447533271268,-0.2980805814498819
48,-0.5510380227748494,0.7780532957513463,0.6574965929149018,-0.29851716537104583
49,-0.548986885184846,0.7799354359136328,0.659633910812311,-0.3000242649536829
50,-0.5479593814875998,0.7809447139768506,0.6600828371540746,-0.30046109589226794
51,-0.5459005029870891,0.7828181924281125,0.6622129259342688,-0.30196814493900537
52,-0.5448691276940584,0.7838247345631777,0.6626589293785163,-0.3024052082307476
53,-0.5428025038758233,0.785689435464513,0.6647817709084405,-0.3039121618745914
54,-0.5417672549233203,0.7866931945464302,0.6652248417802841,-0.3043494423633457
55,-0.5396928819423537,0.7885490003718011,0.6673404177486252,-0.3058562543293401
56,-0.5386537575500703,0.7895499286849279,0.6677805463541212,-0.3062937363572573
57,-0.5376133409985389,0.790474322125713,0.668835049580964,-0.3070474403198791
58,-0.5365716321326782,0.7914731510087892,0.6692734875454294,-0.3074850166707257
59,-0.5344843368918772,0.7933146586519451,0.6713773249231824,-0.30899153549687874
60,-0.5334387502611697,0.7943105819349472,0.6718124846263173,-0.30942911396915906
61,-0.5313436984221623,0.7961428778497518,0.6739090074906087,-0.3109353625600881
62,-0.530294233024282,0.7971358405128721,0.6743411995381605,-0.3113730974646539
63,-0.5292434745330149,0.798048336136275,0.6753861565772934,-0.312126465851748
64,-0.528191422881529,0.7990391399664806,0.6758166392346178,-0.31256426724366493
65,-0.5260834398870677,0.8008566130178355,0.6779013426217656,-0.3140700058311865
66,-0.5250275084670857,0.8018443511694618,0.6783285245559271,-0.31450775703974837
67,-0.5239702837329873,0.802749343946177,0.6793675594026868,-0.3152608345032671
68,-0.5229117656749375,0.8037348856787896,0.6797930207577727,-0.31569863386303876
69,-0.5207908496055382,0.8055372011573243,0.6818658538183643,-0.3172037193388569
70,-0.5197284516325897,0.8065195744669569,0.6822880003094938,-0.31764143309576315
71,-0.5186647604126008,0.8074168950095335,0.6833210874562757,-0.3183941461953961
72,-0.5175997759941477,0.8083970343374351,0.6837415025296878,-0.31883188928126605
73,-0.5165334984376562,0.8092914839294951,0.6847723278608444,-0.319584454197436
74,-0.5154659278154626,0.8102693143827818,0.6851906926805444,-0.3200220346301618
75,-0.5133269077231963,0.8120503275248241,0.6872470704022602,-0.3215259911593069
76,-0.5122554584578468,0.8130248425637072,0.6876621006015556,-0.3219634327843026
77,-0.5111827165363575,0.8139113790107002,0.6886869425488436,-0.32271552569753625
78,-0.5101086820914543,0.8148836068220906,0.6891002269267626,-0.3231529689424224
79,-0.5090333552681138,0.8157671779388396,0.6901227931377328,-0.3239048709370171
80,-0.5079567362236166,0.8167370161223496,0.6905340143115705,-0.3243421173010355
81,-0.5057996221621295,0.8184960514934425,0.6925738377267696,-0.3258446387820834
82,-0.5047191275217293,0.8194624224340072,0.6929817041823346,-0.32628168909690064
83,-0.5036373414134634,0.8203378328694922,0.6939982512721381,-0.32703300476253777
84,-0.50255426405698,0.8213018634876399,0.6944043582580689,-0.32747002799264585
85,-0.5014698956845675,0.8221742115523101,0.6954186156562431,-0.32822110733793297
86,-0.5003842365412148,0.823135770003424,0.6958226466967696,-0.3286578974609609
87,-0.4992972868846655,0.8240050278502843,0.6968346104237494,-0.3294087271720963
88,-0.49820904698547164,0.8249640903415952,0.6972365620953922,-0.32984527327906776
89,-0.4971195171270539,0.8258302302466144,0.6982462282852322,-0.33059583996049363
90,-0.4960286976057556,0.8267867728530666,0.6986460971884726,-0.3310321309795473
91,-0.4949365887308962,0.8276497668904389,0.6996534619799771,-0.3317824210200021
92,-0.49384319082483147,0.8286037655553058,0.7000512447401052,-0.33221844571504777
93,-0.49274850422300726,0.8294635855980159,0.7010563042778217,-0.332968445285683
94,-0.49165252927401243,0.8304150161339555,0.7014519975458715,-0.33340419225520657
95,-0.49055526633963936,0.8312716338543845,0.7024547479810987,-0.33415388730771894
96,-0.489456715794937,0.8322204719445401,0.7028483484347903,-0.3345893449836053
97,-0.48835687802826383,0.8330738588151072,0.7038487859265824,-0.33533872124837444
98,-0.48725575344134875,0.8340200800142431,0.704240290271269,-0.33577387789474633
99,-0.48615334244934005,0.8348702073080881,0.7052384109874524,-0.3365229208789871
100,-0.48504964548086604,0.8358137870437566,0.7056278159570682,-0.3369577645910562
101,-0.48394466297808747,0.8366606258354672,0.7066236160752634,-0.33770645957698564
102,-0.4828383953967504,0.8376015394092153,0.7070109184332761,-0.33814097827992207
103,-0.4817308432062456,0.8384450605755951,0.7080043941419258,-0.33888931032294045
104,-0.48062200688966095,0.8393832831642078,0.7083895906822925,-0.33932349177075943
105,-0.4795118869438336,0.8402234573850786,0.7093807381816887,-0.3400714456976405
106,-0.47840048387941003,0.841158964041863,0.7097638257298143,-0.3405052774721081
107,-0.4772877982208942,0.8419957618009184,0.7107526412331404,-0.3412528378792133
108,-0.47617383050670703,0.8429285274570177,0.7111336166468388,-0.34168630738876893
109,-0.47505858128923856,0.8437619190427171,0.7121200963812075,-0.34243345864027286
110,-0.4728242406241788,0.8456199743361388,0.7128770969944228,-0.3432987825759671
111,-0.4717051503516973,0.8464495455828867,0.7138602585898687,-0.3440454562544303
112,-0.4705847809262566,0.8473750865709223,0.7142358893260353,-0.3444776427183199
113,-0.46834020712295604,0.8490236397192077,0.7161969846665845,-0.34596891984395095
114,-0.46609052437041343,0.8508645113253697,0.7169409382423185,-0.34683157925049785
115,-0.4649637688124108,0.8516835457941287,0.7179170578534044,-0.347576860759938
116,-0.46383573805511896,0.8526005231957321,0.718286313425697,-0.3480077820753679
117,-0.4627064328081199,0.8534153159475385,0.7192601987958229,-0.3487524699373225
118,-0.4604440017564077,0.855241477396248,0.7199937184641022,-0.34961251909335506
119,-0.458176481627007,0.8568599427335208,0.7219341288221255,-0.35109957570599626
120,-0.45590387862586307,0.8586740044106325,0.7226587882630569,-0.3519574796398298
121,-0.4547656730527413,0.8594773937002368,0.7236246018759277,-0.35270046756693024
122,-0.4536261991967856,0.8603808298935256,0.7239841989491581,-0.353128934009204
123,-0.4524854579009083,0.8611798563362467,0.7249477584459977,-0.35387124899481953
124,-0.45134345002308984,0.8620802681946546,0.725305212196825,-0.35429920169269374
125,-0.4502001764364343,0.8628755549193392,0.7262663965361522,-0.3550409229432448
126,-0.44905563802921694,0.8637729174853419,0.7266217046727268,-0.35546834775577435
127,-0.4479098357049322,0.864564432572264,0.7275805103320344,-0.35620945678141325
128,-0.4456144429955547,0.8663509887535994,0.728286091947495,-0.35706229084453206
129,-0.44446485449400813,0.8671381160558371,0.7292415295790762,-0.3578026348574082
130,-0.4433140058425888,0.868027483913642,0.7295914180817079,-0.3582283501000099
131,-0.4421618980216419,0.8688101238470514,0.7305445822119704,-0.3589679372181855
132,-0.4398539088701912,0.8705805413511679,0.731239309034173,-0.3598172610405919
133,-0.43869802957816045,0.8713586717003626,0.7321890956491488,-0.36055601773413853
134,-0.437540895193647,0.872239880004918,0.7325335515745991,-0.36097992589524713
135,-0.43638250677506724,0.8730134548115764,0.7334810545233313,-0.36171787821646484
136,-0.43406197214820214,0.874767406019513,0.7341649021884865,-0.36256349576639746
137,-0.432899828135723,0.8755363478945059,0.7351090184211108,-0.36330055012540746
138,-0.4317364344808831,0.8764092320732374,0.7354480299921563,-0.3637225516804401
139,-0.43057179232135495,0.8771735494876967,0.7363898526061556,-0.36445875284094265
140,-0.4282387671189159,0.8789107045722864,0.7370627983536523,-0.36530046291960083
141,-0.427070386431487,0.879670264206776,0.7380012253580897,-0.366035696438231
142,-0.42590076195041976,0.8805346586265156,0.7383347816148139,-0.3664556892743362
143,-0.4247298948937966,0.8812895241582724,0.7392709052733677,-0.3671900194071901
144,-0.4223844380073395,0.8830095512465667,0.7399329280031774,-0.3680276156413443
145,-0.4212098506949317,0.8837595326994353,0.740865647486094,-0.36876090629656993
146,-0.4200340258419105,0.8846152707494118,0.7411937383140871,-0.36917878571093293
147,-0.41885696474788336,0.8853604877544212,0.742124144961331,-0.3699111214208172
148,-0.4164991391174766,0.8870630530961373,0.7427752252896148,-0.37074439226254985
149,-0.41531837726266785,0.8878032583256306,0.7437022195420416,-0.3714756144914461
150,-0.4129531623019371,0.8894949883124251,0.7443466962618221,-0.37230592705609067
151,-0.41176871197709514,0.8902295215549942,0.7452703764330081,-0.37303589118970026
152,-0.41058303497111087,0.8910709619534568,0.7455896891814099,-0.373450034873905
153,-0.40939613271626507,0.8918006184287819,0.7465110420818876,-0.37417895970700976
154,-0.4070186582730126,0.8934743498779391,0.7471445501387589,-0.37500459718159024
155,-0.40582808903318074,0.8941987887209076,0.748062478435708,-0.37573228641406736
156,-0.4034432940151582,0.8958613649982592,0.7486893705972979,-0.3765547526673694
157,-0.40224907128699583,0.8965799434536772,0.7496039696896083,-0.3772810601560123
158,-0.3998569831449279,0.8982312436996446,0.7502242422817376,-0.37810027299260446
159,-0.3986591208831976,0.8989438914231532,0.751135506898036,-0.37882515168312414
160,-0.39746004862429396,0.8997649111594056,0.7514427130965661,-0.37923361062735345
161,-0.39625976798711754,0.9004725261314709,0.7523516318384937,-0.3799573290411401
162,-0.393855588139552,0.9021050876040553,0.7529609087617999,-0.3807713660395309
163,-0.39265169225306773,0.902807197729514,0.7538663878806542,-0.3814936726368023
164,-0.3902402969941464,0.9044281626190489,0.7544690372730954,-0.38230423377608297
165,-0.38903280104950794,0.9051241501500199,0.7553711682284002,-0.3830249808812831
166,-0.3866142212298344,0.9067333971420034,0.7559671879585314,-0.3838319803548926
167,-0.3854031408871061,0.9074231905517932,0.7568659660341608,-0.3845511183388524
168,-0.38297740829784277,0.9090205994754696,0.7574553547129599,-0.3853544699157863
169,-0.38176275968871426,0.9097041269513754,0.7583507753491712,-0.3860719484640546
170,-0.37932990706690634,0.9112895775958627,0.7589335320155386,-0.3868715649739281
171,-0.37811170679730116,0.9119667670507859,0.7598255908115779,-0.3875873330893652
172,-0.37567176783098677,0.913540139191169,0.760401714935334,-0.38838312643312667
173,-0.3744500329835628,0.9142109182762505,0.7612904076516196,-0.38909713243895927
174,-0.3720030423166622,0.9157720916999167,0.7618598991362044,-0.3898890136002946
175,-0.37077779045320103,0.9164363878173754,0.762745221696367,-0.390601205143572
176,-0.36832378369017976,0.9179852423505895,0.7633080808812317,-0.3913890842010094
177,-0.3670950328538584,0.9186429826667655,0.7641900293739998,-0.3920994082564658
178,-0.36463404656416065,0.9201793982014583,0.7647462570366854,-0.39288319439618685
179,-0.3634018152817104,0.9208305096600515,0.7656248277176243,-0.3935915972705239
180,-0.36093388700394874,0.9223543661808193,0.7661744250755144,-0.3943711987998874
181,-0.3596981942876897,0.9229987755163089,0.7670496143686005,-0.3950776261364733
182,-0.357223362533595,0.9245099531275983,0.7675925830803431,-0.3958529504982574
183,-0.35598422788334694,0.9251475868788551,0.7684643875793761,-0.3965573472822577
184,-0.3535025321414625,0.9266459658323164,0.7690007297459621,-0.3973283010696221
185,-0.3522599755463323,0.9272767503563817,0.7698691462158052,-0.39803061163356107
186,-0.34977145628545725,0.9287622110783829,0.7703988643813002,-0.39879710060573786
187,-0.34852549822549106,0.9293860725644094,0.7712638897589468,-0.39949726863549717
188,-0.3460301968978568,0.9308584956836864,0.7717869869108643,-0.4002591977342118
189,-0.3447808583455632,0.9314753601670492,0.7726486183063225,-0.40095716627547506
190,-0.3410261198114791,0.9336605874638854,0.7734220454547284,-0.4020911750659861
191,-0.33977230741373277,0.9342692589824078,0.7742792367934654,-0.4027863846865551
192,-0.33726134801224233,0.9357105113313332,0.7747868734899608,-0.40353688662847187
193,-0.3360042059806819,0.9363112969840452,0.7756407949419586,-0.40422961643144767
194,-0.3334866098243897,0.9377391168601732,0.7761418246142109,-0.4049752368415708
195,-0.33222616078229283,0.9383326611142854,0.7769923439830074,-0.4056655753752009
196,-0.32843824068312055,0.9404503402464734,0.7777326881840279,-0.40677458858910887
197,-0.3271734183453152,0.9410353299436395,0.7785787648356085,-0.40746191195937675
198,-0.32464051604164085,0.9424310739635331,0.7790643768174225,-0.4081953532431208
199,-0.32337244141678795,0.943007976735882,0.7799071699562459,-0.40888000632591504
200,-0.3208330587122458,0.9443898989875475,0.7803861941422918,-0.4096082375859334
201,-0.3195617560845143,0.9449593151033095,0.7812255789826538,-0.41029030123438986
202,-0.3157414361997525,0.9470075122100299,0.7819329410812086,-0.4113726873054323
203,-0.3144658682067791,0.9475680116315833,0.7827678830462664,-0.41205147128357666
204,-0.31191155711253843,0.9489169636269089,0.7832315432594422,-0.4127667554940404
205,-0.3106328197223206,0.9494691744706756,0.7840631898996456,-0.41344267303031856
206,-0.3080721956721262,0.9508039202819252,0.7845202862411506,-0.41415241191252783
207,-0.3067903148342466,0.95134839888661,0.7853485202304972,-0.4148255358235457
208,-0.302938432390614,0.9533252051052452,0.7860230243749113,-0.4158796304039419
209,-0.30165240151872585,0.9538604052156912,0.7868468177738142,-0.41654920243631943
210,-0.2977881409097955,0.9558078932011926,0.7875082045326528,-0.4175911559322044
211,-0.2964980082081261,0.9563330849894386,0.7883276682277737,-0.4182569382598673
212,-0.2939146925488849,0.9576142517576808,0.7887607388960254,-0.4189446882052111
213,-0.29262151581992046,0.9581308746447167,0.7895768938549224,-0.4196073226604443
214,-0.2887359477942077,0.9600266390494434,0.7902154061837943,-0.4206278199413281
215,-0.2874387564352257,0.9605335899607704,0.7910271259144304,-0.4212865981168961
216,-0.28484138995722835,0.9617799589107215,0.791444981429821,-0.42195975063833646
217,-0.2835412213243384,0.9622782009366936,0.7922533869528985,-0.4226152367529028
218,-0.2796348131518184,0.9641213481224389,0.792869110574597,-0.423613442883631
219,-0.27833072069361453,0.9646096682669889,0.793673085600902,-0.42426487424461484
220,-0.2757196212110749,0.965820647379996,0.7940757852449255,-0.42492286999836915
221,-0.2744126209288939,0.9663001189434145,0.7948764413780471,-0.4255708630015916
222,-0.2704858587538444,0.9680897677403247,0.7954694684904274,-0.4265459367257104
223,-0.2691750290350591,0.9685590689475981,0.7962656998544836,-0.4271896737973917
224,-0.26523686149083947,0.9703176065965678,0.7968457960704397,-0.4281509140747569
225,-0.26392225787051826,0.9707761176577054,0.7976376981691329,-0.42879017027648897
226,-0.25997285329689224,0.972503268752058,0.7982048980061289,-0.4297373055275043
227,-0.2586545324650852,0.9729508674753025,0.7989924720673469,-0.430371968994896
228,-0.2560151335031585,0.9740838683547912,0.7993629091031492,-0.43099528068954757
229,-0.25469406265641675,0.9745223240023219,0.8001471568084685,-0.43162618935748354
230,-0.25072540872712124,0.9761941495465303,0.8006918812568389,-0.43254838657545014
231,-0.24940072263396953,0.9766219117601683,0.8014717195225132,-0.4331746040723887
232,-0.24542131235374923,0.9782616088956402,0.8020036474887001,-0.4340819457563398
233,-0.244093070841636,0.9786781226005669,0.8027791623292841,-0.4347032566911438
234,-0.24010308538246494,0.9802854284037456,0.8032983319921635,-0.4355954714007436
235,-0.23877134940324787,0.9806905736393,0.8040695255384859,-0.43621176197245076
236,-0.23610528945462825,0.9817430580535675,0.8044080376338362,-0.43679782126466826
237,-0.23477097329549304,0.982138768900011,0.8051759002390181,-0.43741003398491135
238,-0.2294252260164451,0.9842001087124135,0.8058366738845995,-0.43856084040834314
239,-0.228086688405151,0.9845826608392497,0.8065991328294868,-0.43916686892627615
240,-0.22540712028797874,0.9855911272439724,0.8069207670951104,-0.4397318811503581
241,-0.22406609786568912,0.9859635919103029,0.8076799927930102,-0.4403335377532088
242,-0.22003812599919298,0.9874473815410216,0.8081516755602768,-0.44116698701081314
243,-0.21869384751246423,0.9878083746752644,0.8089065212969858,-0.4417632736787473
244,-0.21465620633318616,0.989258574329703,0.8093656378530719,-0.4425803119759452
245,-0.21330873792376354,0.9896076362838258,0.8101161747982283,-0.4431710300125659
246,-0.20926162744476115,0.9910240049314936,0.8105627673333162,-0.4439713906891952
247,-0.20791103630996,0.991361020302457,0.811308998494019,-0.4445564249696907
248,-0.2038546596891925,0.9927433218032503,0.811743109870004,-0.4453398432115693
249,-0.2025010140671874,0.993068176114828,0.8124850383315045,-0.44591907860529767
250,-0.19843557756217708,0.9944161784960946,0.8129067118010801,-0.44668529119407335
251,-0.1970789467164916,0.994728758235372,0.8136443407037894,-0.4472586126301503
252,-0.19300465963656377,0.9960422337720329,0.8140536198392879,-0.44800735811845926
253,-0.19164511383974028,0.9963424264257026,0.814786952354937,-0.4485746506523681
254,-0.18892387379231546,0.9971977068202257,0.8150524482807175,-0.4490636008522066
255,-0.18756218849585177,0.9974878081326749,0.8157824468347187,-0.449626052750204
256,-0.18347292555914763,0.9987405131364661,0.8161701380106644,-0.4503439243270176
257,-0.18210845066450596,0.9990182762467298,0.8168957953829717,-0.4509002049833357
258,-0.17664373653508159,1.0006358404069275,0.8173945352845847,-0.4518297492530954
259,-0.1752758773487079,1.0008985141328577,0.8181149341277487,-0.45237834637336727
260,-0.17116834029221625,1.0020716930661784,0.818475075507077,-0.45305465104888826
261,-0.16979785698072514,1.0023212331830733,0.819191253849439,-0.45359668339185416
262,-0.1670549620398368,1.0030824469347879,0.819424106489705,-0.45403669910089384
263,-0.16568255983348992,1.0033216084073733,0.8201369509415741,-0.45457354412125944
264,-0.16156159110179458,1.0044325204547775,0.8204758109078737,-0.45521717345197166
265,-0.16018669668722052,1.0046588609336708,0.8211843361315193,-0.45574738063367004
266,-0.15605836595394587,1.005733820366755,0.8215110982823212,-0.45637182993621245
267,-0.1546810559272098,1.0059470398534374,0.822215347568538,-0.4568952364709218
268,-0.1505455942714574,1.0069858537843006,0.8225300553251231,-0.45750026362098534
269,-0.1491659460844968,1.0071858486541825,0.8232300312251483,-0.4580167578329678
270,-0.14640493759603593,1.0078570217689058,0.8234327007983571,-0.4584086743988931
271,-0.14502358711861507,1.0080463739709677,0.824129342457892,-0.4589196567515479
272,-0.1394926588554712,1.0093407279314468,0.8245191430590033,-0.45967710780448945
273,-0.13810857001131605,1.0095141643163363,0.8252105374727964,-0.4601794974814595
274,-0.13533879909390747,1.0101365429341025,0.8253972756204377,-0.46054474770644305
275,-0.1339531270416312,1.0102990043470061,0.8260853765018545,-0.46104140490606066
276,-0.12979302488452293,1.0112007737693454,0.8263552547954643,-0.4615717395780601
277,-0.1284053123372729,1.0113497610310198,0.8270390623608439,-0.46206110299316455
278,-0.1242392102534181,1.0122145322062246,0.827297086834247,-0.46257090622539637
279,-0.12284953840143335,1.0123498174228251,0.827976630086014,-0.4630528335294525
280,-0.11867768104043892,1.0131774260172193,0.8282228410996441,-0.4635418846654377
281,-0.11728613178766463,1.0132989133206396,0.828898121039662,-0.46401626938821733
282,-0.11310876589999275,1.0140892004018218,0.8291325582170722,-0.4644843522809926
283,-0.11171542183710906,1.0141967953601099,0.8298035754766327,-0.4649510891123942
284,-0.10753279619224217,1.01494960711601,0.830026277538051,-0.46539799211323635
285,-0.10613774056908284,1.0150432167569632,0.8306930323482951,-0.4658569769759973
286,-0.10195010587188455,1.015758404529112,0.8309040370303368,-0.466282493101497
287,-0.10055342256926142,1.015837937363281,0.8315665291926614,-0.46673362322376927
288,-0.09775888002664425,1.016292444062205,0.8317002880434207,-0.46700464033496447
289,-0.09636103137457837,1.0163607575068834,0.832359437338197,-0.4674495374831368
290,-0.09216523960971937,1.0170098547583195,0.8325500531861426,-0.4678373157388159
291,-0.09076591150111675,1.0170640018237531,0.8332049235211093,-0.4682741960053076
292,-0.0865658093984625,1.0176750874911067,0.8333839402351733,-0.46864003388090125
293,-0.08516508729945185,1.0177149107822794,0.8340345451568053,-0.46906877917691286
294,-0.08096093204752126,1.0182878556310855,0.8342019960716854,-0.46941248843738476
295,-0.07955890194464299,1.0183132694181365,0.8348483335106429,-0.469833001498194
296,-0.07675390662866308,1.0186726260349301,0.8349531363435942,-0.47004901916458197
297,-0.07535095224732623,1.0186865886873893,0.835596121439998,-0.4704630080329191
298,-0.07114032734973126,1.0191925646095705,0.8357434032512193,-0.4707676913528098
299,-0.0697362166006917,1.0191920125388059,0.8363821065521855,-0.47117328910415496
300,-0.0655222533562271,1.0196595143914426,0.8365179074433678,-0.47145534484525525
301,-0.06411707349762549,1.0196443221062692,0.837152334789475,-0.47185244656354114
302,-0.061305958479312195,1.0199331753320353,0.8372360876302077,-0.47202705192974675
303,-0.05990003429539965,1.0199063682879692,0.837867152554916,-0.47241742485045607
304,-0.05568086101981391,1.020306337470867,0.837982923731771,-0.47265959122138296
305,-0.05427402137869014,1.0202647774933666,0.8386096986464916,-0.47304131362754237
306,-0.051459702373822164,1.0205084880451272,0.8386801259706398,-0.4731891409167802
307,-0.050052234061666846,1.0204552114298342,0.8393035304890486,-0.47356400779343627
308,-0.04582866029739615,1.0207873226453035,0.8393993498689978,-0.47376576949230104
309,-0.044420431241235105,1.0207191485831195,0.8400184561738032,-0.47413182693653894
310,-0.04160344972712352,1.0209175095350673,0.8400756063081319,-0.4742525442569494
311,-0.04019470838393522,1.0208375195407615,0.8406913328451344,-0.4746116236454444
312,-0.03596754878088746,1.0211014763999855,0.8407672690015143,-0.47477249849173064
313,-0.03455820229124076,1.0210064509809345,0.8413786865504002,-0.4751226161981792
314,-0.030329361043755335,1.0212313228325094,0.8414432893418905,-0.4752598893133913
315,-0.02891949864875378,1.0211211773117546,0.8420503927014975,-0.47560096135823837
316,-0.026099434425614434,1.0212478932977396,0.8420867615413055,-0.4756784420176395
317,-0.02468924378561012,1.0211257826734412,0.8426904672372425,-0.4760123550549245
318,-0.02186857343783691,1.0212329012385286,0.8427211817595365,-0.47607794809068993
319,-0.020458104932656176,1.0210987899372164,0.8433214830546437,-0.4764046534593646
320,-0.016226233351076765,1.0212256655301755,0.8433578180391597,-0.47648244750050467
321,-0.014815472829164669,1.0210762629008083,0.84395378049065,-0.4767999082313855
322,-0.011993780459421094,1.0211375276807042,0.8439713224796747,-0.47683753480703334
323,-0.010582859838574744,1.0209760272512012,0.8445638676016681,-0.4771476779112956
324,-0.007760897801141519,1.0210176027730107,0.8445757705041054,-0.4771732512827971
325,-0.006349867617980718,1.0208439663159559,0.845164891409551,-0.47747602999538175
326,-0.002116647826763866,1.0208724038625125,0.8451730350711053,-0.4774935500452489
327,-0.0007055502121822368,1.020683308290882,0.8457577886241712,-0.4777868980045399
328,0.002116647826763866,1.020683308290882,0.8457577886241712,-0.4777868980045399
329,0.003527737012066277,1.0204775312700844,0.8463378597996665,-0.47807005318279416
330,0.006349867617980718,1.0204533036164352,0.8463309847330052,-0.47805512441412834
331,0.007760897801141519,1.0202397204551699,0.8469088491320893,-0.47833349764161426
332,0.011993780459421094,1.0201693641532252,0.8468888437160674,-0.47829006070081725
333,0.013404653327661002,1.0199401684350116,0.84746230574508,-0.4785588340294266
334,0.016226233351076765,1.0198697669011354,0.8474422963707541,-0.47851532103993527
335,0.017636929281953304,1.0196282252500823,0.8480122903270578,-0.4787764926302981
336,0.020458104932656176,1.0195380025830187,0.8479866513583005,-0.47872066336842856
337,0.02186857343783691,1.0192840801367093,0.8485531679580444,-0.4789741934133996
338,0.02468924378561012,1.0191740214683793,0.8485218983476794,-0.47890601446585396
339,0.026099434425614434,1.0189076835401778,0.849084927991839,-0.4791518641784564
340,0.02891949864875378,1.0187777755757135,0.8490480259962729,-0.47907130433599104
341,0.030329361043755335,1.0184989882981472,0.8496075586280235,-0.47930943615996446
342,0.03314871845064349,1.0183492193191261,0.8495650217992716,-0.47921646644125987
343,0.03455820229124076,1.0180579496495357,0.8501210468978696,-0.47944684407152877
344,0.03737675234185177,1.0178883095156417,0.850072872075678,-0.4793414377452369
345,0.03878580739980081,1.0175845252418894,0.8506253786506551,-0.4795640261479906
346,0.04160344972712352,1.0173950053926097,0.8505715619552066,-0.47944615875394325
347,0.0430120258660273,1.0170786751388652,0.8511205385408966,-0.47966092418632306
348,0.04582866029739615,1.0168692685952458,0.8510610753661143,-0.47953057355589046
349,0.04723670748334379,1.0165403618278528,0.8516065100165164,-0.4797374835852671
350,0.050052234061666846,1.0163110631943135,0.8515413950239786,-0.4795946298608471
351,0.051459702373822164,1.0159695502277535,0.8520832753079634,-0.47979365338367613
