,x,y,z
276,-0.2,0.021754468485418635,0.19873000940733773
277,-0.2,0.02151928504233303,0.1984948259642521
278,-0.2,0.020813734713076213,0.1984948259642521
279,-0.2,0.020578551269990607,0.1982596425211665
280,-0.2,0.019873000940733788,0.1982596425211665
281,-0.2,0.019637817497648154,0.19802445907808092
282,-0.2,0.018932267168391335,0.19802445907808092
283,-0.2,0.01869708372530573,0.1977892756349953
284,-0.2,0.017991533396048913,0.1977892756349953
285,-0.2,0.017756349952963307,0.1975540921919097
286,-0.2,0.017050799623706488,0.1975540921919097
287,-0.2,0.01681561618062088,0.19731890874882407
288,-0.2,0.01634524929444967,0.19731890874882407
289,-0.2,0.016110065851364066,0.19708372530573848
290,-0.2,0.015404515522107247,0.19708372530573848
291,-0.2,0.01516933207902164,0.19684854186265288
292,-0.2,0.014463781749764823,0.19684854186265288
293,-0.2,0.014228598306679217,0.19661335841956726
294,-0.2,0.013523047977422398,0.19661335841956726
295,-0.2,0.013287864534336793,0.19637817497648166
296,-0.2,0.01281749764816558,0.19637817497648166
297,-0.2,0.012582314205079975,0.19614299153339604
298,-0.2,0.011876763875823157,0.19614299153339604
299,-0.2,0.011641580432737523,0.19590780809031044
300,-0.2,0.010936030103480704,0.19590780809031044
301,-0.2,0.0107008466603951,0.19567262464722485
302,-0.2,0.010230479774223887,0.19567262464722485
303,-0.2,0.00999529633113828,0.19543744120413922
304,-0.2,0.009289746001881464,0.19543744120413922
305,-0.2,0.009054562558795857,0.19520225776105363
306,-0.2,0.008584195672624646,0.19520225776105363
307,-0.2,0.00834901222953904,0.194967074317968
308,-0.2,0.007643461900282222,0.194967074317968
309,-0.2,0.0074082784571966155,0.1947318908748824
310,-0.2,0.006937911571025404,0.1947318908748824
311,-0.2,0.0067027281279397975,0.1944967074317968
312,-0.2,0.00599717779868298,0.1944967074317968
313,-0.2,0.005761994355597374,0.1942615239887112
314,-0.2,0.005056444026340556,0.1942615239887112
315,-0.2,0.00482126058325495,0.1940263405456256
316,-0.2,0.004350893697083739,0.1940263405456256
317,-0.2,0.004115710253998132,0.19379115710253997
318,-0.2,0.0036453433678268923,0.19379115710253997
319,-0.2,0.0034101599247412864,0.19355597365945437
320,-0.2,0.0027046095954844683,0.19355597365945437
321,-0.2,0.0024694261523988625,0.19332079021636878
322,-0.2,0.0019990592662276507,0.19332079021636878
323,-0.2,0.0017638758231420448,0.19308560677328315
324,-0.2,0.0012935089369708328,0.19308560677328315
325,-0.2,0.001058325493885227,0.19285042333019756
326,-0.2,0.00035277516462840894,0.19285042333019756
327,-0.2,0.00011759172154280298,0.19261523988711193
328,-0.2,-0.00035277516462840894,0.19261523988711193
329,-0.2,-0.0005879586077140149,0.19238005644402634
330,-0.2,-0.001058325493885227,0.19238005644402634
331,-0.2,-0.0012935089369708328,0.19214487300094074
332,-0.2,-0.0019990592662276646,0.19214487300094074
333,-0.2,-0.0022342427093132704,0.19190968955785512
334,-0.2,-0.0027046095954844827,0.19190968955785512
335,-0.2,-0.0029397930385700885,0.19167450611476952
336,-0.2,-0.0034101599247413003,0.19167450611476952
337,-0.2,-0.003645343367826906,0.1914393226716839
338,-0.2,-0.004115710253998118,0.1914393226716839
339,-0.2,-0.004350893697083724,0.1912041392285983
340,-0.2,-0.0048212605832549365,0.1912041392285983
341,-0.2,-0.005056444026340542,0.1909689557855127
342,-0.2,-0.005526810912511754,0.1909689557855127
343,-0.2,-0.00576199435559736,0.1907337723424271
344,-0.2,-0.006232361241768586,0.1907337723424271
345,-0.2,-0.006467544684854192,0.1904985888993415
346,-0.2,-0.006937911571025404,0.1904985888993415
347,-0.2,-0.00717309501411101,0.19026340545625586
348,-0.2,-0.007643461900282222,0.19026340545625586
349,-0.2,-0.007878645343367827,0.19002822201317027
350,-0.2,-0.00834901222953904,0.19002822201317027
351,-0.2,-0.008584195672624646,0.18979303857008467
352,-0.2,-0.009054562558795857,0.18979303857008467
353,-0.2,-0.009289746001881464,0.18955785512699908
354,-0.2,-0.009760112888052676,0.18955785512699908
355,-0.2,-0.009995296331138295,0.18932267168391345
356,-0.2,-0.010465663217309507,0.18932267168391345
357,-0.2,-0.010700846660395114,0.18908748824082786
358,-0.2,-0.011171213546566324,0.18908748824082786
359,-0.2,-0.01140639698965193,0.18885230479774223
360,-0.2,-0.011641580432737537,0.18885230479774223
361,-0.2,-0.011876763875823143,0.18861712135465664
362,-0.2,-0.012347130761994354,0.18861712135465664
363,-0.2,-0.01258231420507996,0.18838193791157104
364,-0.2,-0.013052681091251173,0.18838193791157104
365,-0.2,-0.013287864534336778,0.18814675446848542
366,-0.2,-0.01375823142050799,0.18814675446848542
367,-0.2,-0.01399341486359361,0.18791157102539982
368,-0.2,-0.014228598306679217,0.18791157102539982
369,-0.2,-0.014463781749764823,0.1876763875823142
370,-0.2,-0.014934148635936034,0.1876763875823142
371,-0.2,-0.01516933207902164,0.1874412041392286
372,-0.2,-0.015639698965192853,0.1874412041392286
373,-0.2,-0.01587488240827846,0.187206020696143
374,-0.2,-0.016110065851364066,0.187206020696143
375,-0.2,-0.01634524929444967,0.18697083725305738
376,-0.2,-0.01681561618062088,0.18697083725305738
377,-0.2,-0.017050799623706488,0.18673565380997176
378,-0.2,-0.0175211665098777,0.18673565380997176
379,-0.2,-0.01775634995296332,0.18650047036688616
380,-0.2,-0.017991533396048927,0.18650047036688616
381,-0.2,-0.018226716839134533,0.18626528692380057
382,-0.2,-0.018697083725305742,0.18626528692380057
383,-0.2,-0.01893226716839135,0.18603010348071497
384,-0.2,-0.019167450611476955,0.18603010348071497
385,-0.2,-0.01940263405456256,0.18579492003762935
386,-0.2,-0.019637817497648168,0.18579492003762935
387,-0.2,-0.019873000940733774,0.18555973659454375
388,-0.2,-0.020343367826904987,0.18555973659454375
389,-0.2,-0.020578551269990593,0.18532455315145813
390,-0.2,-0.020813734713076196,0.18532455315145813
391,-0.2,-0.021048918156161802,0.18508936970837253
392,-0.2,-0.021519285042333015,0.18508936970837253
393,-0.2,-0.021754468485418635,0.18485418626528693
394,-0.2,-0.02198965192850424,0.18485418626528693
395,-0.2,-0.022224835371589848,0.1846190028222013
396,-0.2,-0.022460018814675454,0.1846190028222013
397,-0.2,-0.02269520225776106,0.18438381937911572
398,-0.2,-0.02316556914393227,0.18438381937911572
399,-0.2,-0.023400752587017876,0.1841486359360301
400,-0.2,-0.02387111947318909,0.1841486359360301
401,-0.2,-0.0243414863593603,0.1836782690498589
402,-0.2,-0.024811853245531514,0.1836782690498589
403,-0.2,-0.02504703668861712,0.18344308560677328
404,-0.2,-0.025282220131702726,0.18344308560677328
405,-0.2,-0.02551740357478833,0.18320790216368768
406,-0.2,-0.02575258701787395,0.18320790216368768
407,-0.2,-0.025987770460959556,0.18297271872060206
408,-0.2,-0.026458137347130768,0.18297271872060206
409,-0.2,-0.02692850423330198,0.18250235183443086
410,-0.2,-0.027398871119473193,0.18250235183443086
411,-0.2,-0.0276340545625588,0.18226716839134527
412,-0.2,-0.027869238005644403,0.18226716839134527
413,-0.2,-0.02810442144873001,0.18203198494825965
414,-0.2,-0.028339604891815615,0.18203198494825965
415,-0.2,-0.02857478833490122,0.18179680150517402
416,-0.2,-0.028809971777986828,0.18179680150517402
417,-0.2,-0.029045155221072434,0.18156161806208843
418,-0.2,-0.029515522107243647,0.18156161806208843
419,-0.2,-0.029750705550329267,0.18132643461900283
420,-0.2,-0.029985888993414873,0.18132643461900283
421,-0.2,-0.030221072436500476,0.18109125117591723
422,-0.2,-0.030456255879586083,0.18109125117591723
423,-0.2,-0.03069143932267169,0.1808560677328316
424,-0.2,-0.030926622765757295,0.1808560677328316
425,-0.2,-0.0311618062088429,0.180620884289746
426,-0.2,-0.031632173095014114,0.180620884289746
427,-0.2,-0.03186735653809972,0.1803857008466604
428,-0.2,-0.03210253998118533,0.1803857008466604
429,-0.2,-0.03233772342427093,0.1801505174035748
430,-0.2,-0.03257290686735654,0.1801505174035748
431,-0.2,-0.03304327375352775,0.17968015051740358
432,-0.2,-0.03351364063969898,0.17968015051740358
433,-0.2,-0.03374882408278458,0.17944496707431795
434,-0.2,-0.033984007525870184,0.17944496707431795
435,-0.2,-0.034219190968955794,0.17920978363123236
436,-0.2,-0.0344543744120414,0.17920978363123236
437,-0.2,-0.03468955785512701,0.17897460018814676
438,-0.2,-0.03492474129821261,0.17897460018814676
439,-0.2,-0.03515992474129822,0.17873941674506116
440,-0.2,-0.03539510818438382,0.17873941674506116
441,-0.2,-0.03563029162746943,0.17850423330197554
442,-0.2,-0.035865475070555035,0.17850423330197554
443,-0.2,-0.03610065851364064,0.17826904985888992
444,-0.2,-0.03633584195672625,0.17826904985888992
445,-0.2,-0.03657102539981185,0.17803386641580432
446,-0.2,-0.03704139228598306,0.17803386641580432
447,-0.2,-0.03727657572906867,0.17779868297271872
448,-0.2,-0.03751175917215429,0.17779868297271872
449,-0.2,-0.0377469426152399,0.17756349952963313
450,-0.2,-0.0379821260583255,0.17756349952963313
451,-0.2,-0.038217309501411105,0.1773283160865475
452,-0.2,-0.038452492944496715,0.1773283160865475
453,-0.2,-0.03868767638758232,0.17709313264346188
454,-0.2,-0.03892285983066793,0.17709313264346188
455,-0.2,-0.03939322671683914,0.1766227657572907
456,-0.2,-0.03986359360301035,0.1766227657572907
457,-0.2,-0.040098777046095956,0.1763875823142051
458,-0.2,-0.040333960489181565,0.1763875823142051
459,-0.2,-0.04056914393226717,0.17615239887111947
460,-0.2,-0.04080432737535277,0.17615239887111947
461,-0.2,-0.041274694261523984,0.17568203198494825
462,-0.2,-0.04150987770460961,0.17568203198494825
463,-0.2,-0.04174506114769521,0.17544684854186265
464,-0.2,-0.04198024459078082,0.17544684854186265
465,-0.2,-0.04221542803386642,0.17521166509877706
466,-0.2,-0.04245061147695203,0.17521166509877706
467,-0.2,-0.042685794920037635,0.17497648165569143
468,-0.2,-0.04292097836312324,0.17497648165569143
469,-0.2,-0.04315616180620885,0.17474129821260584
470,-0.2,-0.04339134524929445,0.17474129821260584
471,-0.2,-0.04362652869238006,0.17450611476952022
472,-0.2,-0.043861712135465664,0.17450611476952022
473,-0.2,-0.04409689557855127,0.17427093132643462
474,-0.2,-0.044332079021636876,0.17427093132643462
475,-0.2,-0.044567262464722486,0.17403574788334902
476,-0.2,-0.04480244590780809,0.17403574788334902
477,-0.2,-0.04503762935089369,0.1738005644402634
478,-0.2,-0.045272812793979315,0.1738005644402634
479,-0.2,-0.04574317968015053,0.17333019755409218
480,-0.2,-0.04597836312323613,0.17333019755409218
481,-0.2,-0.04621354656632174,0.17309501411100658
482,-0.2,-0.046448730009407344,0.17309501411100658
483,-0.2,-0.04668391345249295,0.172859830667921
484,-0.2,-0.046919096895578556,0.172859830667921
485,-0.2,-0.047154280338664166,0.17262464722483536
486,-0.2,-0.04738946378174977,0.17262464722483536
487,-0.2,-0.04762464722483537,0.17238946378174977
488,-0.2,-0.04785983066792098,0.17238946378174977
489,-0.2,-0.048095014111006584,0.17215428033866415
490,-0.2,-0.048330197554092194,0.17215428033866415
491,-0.2,-0.0485653809971778,0.17191909689557855
492,-0.2,-0.04880056444026341,0.17191909689557855
493,-0.2,-0.04903574788334901,0.17168391345249295
494,-0.2,-0.04927093132643463,0.17168391345249295
495,-0.2,-0.04974129821260584,0.17121354656632173
496,-0.2,-0.04997648165569145,0.17121354656632173
497,-0.2,-0.05021166509877705,0.1709783631232361
498,-0.2,-0.05044684854186266,0.1709783631232361
499,-0.2,-0.050682031984948264,0.17074317968015051
500,-0.2,-0.050917215428033874,0.17074317968015051
501,-0.2,-0.05138758231420509,0.17027281279397932
502,-0.2,-0.05162276575729069,0.17027281279397932
503,-0.2,-0.0518579492003763,0.1700376293508937
504,-0.2,-0.0520931326434619,0.1700376293508937
505,-0.2,-0.052328316086547505,0.16980244590780808
506,-0.2,-0.052563499529633115,0.16980244590780808
507,-0.2,-0.05303386641580433,0.16933207902163688
508,-0.2,-0.053269049858889944,0.16933207902163688
509,-0.2,-0.053504233301975554,0.1690968955785513
510,-0.2,-0.05373941674506116,0.1690968955785513
511,-0.2,-0.05397460018814677,0.16886171213546566
512,-0.2,-0.05420978363123237,0.16886171213546566
513,-0.2,-0.05468015051740358,0.16839134524929444
514,-0.2,-0.054915333960489185,0.16839134524929444
515,-0.2,-0.055150517403574795,0.16815616180620885
516,-0.2,-0.0553857008466604,0.16815616180620885
517,-0.2,-0.05585606773283161,0.16768579492003763
518,-0.2,-0.05609125117591722,0.16768579492003763
519,-0.2,-0.05632643461900282,0.167450611476952
520,-0.2,-0.05656161806208843,0.167450611476952
521,-0.2,-0.05703198494825964,0.1669802445907808
522,-0.2,-0.05726716839134526,0.1669802445907808
523,-0.2,-0.057502351834430865,0.16674506114769522
524,-0.2,-0.057737535277516475,0.16674506114769522
525,-0.2,-0.05820790216368769,0.16627469426152397
526,-0.2,-0.05844308560677329,0.16627469426152397
527,-0.2,-0.0586782690498589,0.16603951081843837
528,-0.2,-0.0589134524929445,0.16603951081843837
529,-0.2,-0.059383819379115715,0.16556914393226718
530,-0.2,-0.05961900282220132,0.16556914393226718
531,-0.2,-0.06008936970837253,0.16509877704609593
532,-0.2,-0.06032455315145814,0.16509877704609593
533,-0.2,-0.060559736594543744,0.16486359360301034
534,-0.2,-0.06079492003762935,0.16486359360301034
535,-0.2,-0.06126528692380058,0.16439322671683915
536,-0.2,-0.06150047036688618,0.16439322671683915
537,-0.2,-0.061970837253057395,0.16392285983066793
538,-0.2,-0.062206020696143,0.16392285983066793
539,-0.2,-0.06244120413922861,0.1636876763875823
540,-0.2,-0.06267638758231421,0.1636876763875823
541,-0.2,-0.06314675446848543,0.1632173095014111
542,-0.2,-0.06338193791157103,0.1632173095014111
543,-0.2,-0.06385230479774225,0.1627469426152399
544,-0.2,-0.06408748824082784,0.1627469426152399
545,-0.2,-0.06455785512699906,0.16227657572906867
546,-0.2,-0.06479303857008467,0.16227657572906867
547,-0.2,-0.06526340545625588,0.16180620884289745
548,-0.2,-0.06549858889934149,0.16180620884289745
549,-0.2,-0.0659689557855127,0.16133584195672623
