,x,y,z
0,-0.06999969751234375,0.07372969080137,0.14999970398686027
1,-0.0700000835566616,0.07358898718209714,0.1498587957096319
2,-0.07000010999955758,0.07330679440553045,0.14985860844693072
3,-0.06999999999695734,0.07288334900906152,0.14943555972887212
4,-0.06999990146508472,0.07288324641859205,0.1491532987734598
5,-0.07000008529195648,0.0727423275796335,0.1490121357375559
6,-0.0699999012171128,0.0727421362936869,0.1487299692192696
7,-0.07000008549668116,0.07260121755417778,0.14858880578732764
8,-0.06999977636384166,0.07260089693427606,0.14816548032359175
9,-0.07000008543532228,0.07246010725246196,0.1480243661007555
10,-0.06999997504102623,0.07245999297856527,0.1478833393333803
11,-0.07000008604391675,0.07231899764314063,0.14774214572060143
12,-0.06999989963240952,0.07231880505632948,0.14745998057315154
13,-0.0700000860777873,0.0721778874387613,0.14731881594435903
14,-0.06999989908702065,0.07217769463044826,0.14703665102374386
15,-0.07000034570667946,0.07189593361958033,0.14675409854577162
16,-0.06999997511148,0.07189555298877642,0.1466133491963239
17,-0.07000008680377262,0.07175455746482667,0.1464721559960679
18,-0.06999997463375664,0.07175444248339988,0.1463311291770998
19,-0.0700000869863673,0.07161344741079431,0.14618993607317468
20,-0.06999997456310153,0.07161333239639966,0.14604890914700822
21,-0.0700003490154763,0.07133149394031028,0.14576633088574106
22,-0.06999997490563965,0.07133111271630325,0.14562557908158505
23,-0.06999999999711849,0.07090780808739153,0.14520225775261691
24,-0.0699999742785551,0.07090778203529213,0.14506113901720524
25,-0.06999999999098931,0.07034336781785,0.14449670740472711
26,-0.06999997419921511,0.07034334189956058,0.14435558891557881
27,-0.06999999977418687,0.06907337701141876,0.14308560606317597
28,-0.07000002855226259,0.06893229528513695,0.14308553617380668
29,-0.0699999995105055,0.06738005597285247,0.14153339440427373
30,-0.07000002845267089,0.06723897370856932,0.14153332612409808
31,-0.06999999992139426,0.06625117584281934,0.14054562530970996
32,-0.07000002829232488,0.06611009257147056,0.14054555617864278
33,-0.06999999999172314,0.06554562558020843,0.13998118529441717
34,-0.07000002814427245,0.06540454181871441,0.1399811162894372
35,-0.06999999999182188,0.06484007525112653,0.13941674503073048
36,-0.07000002796833507,0.06469899104316951,0.13941667641140876
37,-0.06999999999191839,0.06413452492204047,0.13885230476708907
38,-0.07000002776350836,0.06399344024476086,0.13885223654460552
39,-0.06999999999746592,0.0635700846637382,0.13842897459043838
40,-0.07000002757380792,0.06342899958559328,0.1384289066923798
